date,station,line,division,daily_ridership
2016-07-31,34 ST-PENN STA,123ACE,RIT,3998
2016-08-01,34 ST-PENN STA,123ACE,RIT,8348
2016-08-02,34 ST-PENN STA,123ACE,RIT,8909
2016-08-03,34 ST-PENN STA,123ACE,RIT,8581
2016-08-04,34 ST-PENN STA,123ACE,RIT,8584
2016-08-05,34 ST-PENN STA,123ACE,RIT,8911
2016-08-06,34 ST-PENN STA,123ACE,RIT,5501
2016-08-07,34 ST-PENN STA,123ACE,RIT,4623
2016-08-08,34 ST-PENN STA,123ACE,RIT,8929
2016-08-09,34 ST-PENN STA,123ACE,RIT,9556
2016-08-10,34 ST-PENN STA,123ACE,RIT,8812
2016-08-11,34 ST-PENN STA,123ACE,RIT,8619
2016-08-12,34 ST-PENN STA,123ACE,RIT,8157
2016-08-13,34 ST-PENN STA,123ACE,RIT,4337
2016-08-14,34 ST-PENN STA,123ACE,RIT,3415
2016-08-15,34 ST-PENN STA,123ACE,RIT,7999
2016-08-16,34 ST-PENN STA,123ACE,RIT,8339
2016-08-17,34 ST-PENN STA,123ACE,RIT,8721
2016-08-18,34 ST-PENN STA,123ACE,RIT,8530
2016-08-19,34 ST-PENN STA,123ACE,RIT,8021
2016-08-20,34 ST-PENN STA,123ACE,RIT,4098
2016-08-21,34 ST-PENN STA,123ACE,RIT,3253
2016-08-22,34 ST-PENN STA,123ACE,RIT,7989
2016-08-23,34 ST-PENN STA,123ACE,RIT,8224
2016-08-24,34 ST-PENN STA,123ACE,RIT,8105
2016-08-25,34 ST-PENN STA,123ACE,RIT,8419
2016-08-26,34 ST-PENN STA,123ACE,RIT,8060
2016-08-27,34 ST-PENN STA,123ACE,RIT,3989
2016-08-28,34 ST-PENN STA,123ACE,RIT,3246
2016-08-29,34 ST-PENN STA,123ACE,RIT,7844
2016-08-30,34 ST-PENN STA,123ACE,RIT,7717
2016-08-31,34 ST-PENN STA,123ACE,RIT,7929
2016-09-01,34 ST-PENN STA,123ACE,RIT,7891
2016-09-02,34 ST-PENN STA,123ACE,RIT,7669
2016-09-03,34 ST-PENN STA,123ACE,RIT,4666
2016-09-04,34 ST-PENN STA,123ACE,RIT,3935
2016-09-05,34 ST-PENN STA,123ACE,RIT,4202
2016-09-06,34 ST-PENN STA,123ACE,RIT,8140
2016-09-07,34 ST-PENN STA,123ACE,RIT,8802
2016-09-08,34 ST-PENN STA,123ACE,RIT,8998
2016-09-09,34 ST-PENN STA,123ACE,RIT,8939
2016-09-10,34 ST-PENN STA,123ACE,RIT,4877
2016-09-11,34 ST-PENN STA,123ACE,RIT,3794
2016-09-12,34 ST-PENN STA,123ACE,RIT,7933
2016-09-13,34 ST-PENN STA,123ACE,RIT,8776
2016-09-14,34 ST-PENN STA,123ACE,RIT,9021
2016-09-15,34 ST-PENN STA,123ACE,RIT,9269
2016-09-16,34 ST-PENN STA,123ACE,RIT,8901
2016-09-17,34 ST-PENN STA,123ACE,RIT,4601
2016-09-18,34 ST-PENN STA,123ACE,RIT,3883
2016-09-19,34 ST-PENN STA,123ACE,RIT,7768
2016-09-20,34 ST-PENN STA,123ACE,RIT,8779
2016-09-21,34 ST-PENN STA,123ACE,RIT,9003
2016-09-22,34 ST-PENN STA,123ACE,RIT,8747
2016-09-23,34 ST-PENN STA,123ACE,RIT,8809
2016-09-24,34 ST-PENN STA,123ACE,RIT,4648
2016-09-25,34 ST-PENN STA,123ACE,RIT,3613
2016-09-26,34 ST-PENN STA,123ACE,RIT,8247
2016-09-27,34 ST-PENN STA,123ACE,RIT,8507
2016-09-28,34 ST-PENN STA,123ACE,RIT,8744
2016-09-29,34 ST-PENN STA,123ACE,RIT,8915
2016-09-30,34 ST-PENN STA,123ACE,RIT,9105
2016-10-01,34 ST-PENN STA,123ACE,RIT,4514
2016-10-02,34 ST-PENN STA,123ACE,RIT,3552
2016-10-03,34 ST-PENN STA,123ACE,RIT,7517
2016-10-04,34 ST-PENN STA,123ACE,RIT,7980
2016-10-05,34 ST-PENN STA,123ACE,RIT,8926
2016-10-06,34 ST-PENN STA,123ACE,RIT,9643
2016-10-07,34 ST-PENN STA,123ACE,RIT,9934
2016-10-08,34 ST-PENN STA,123ACE,RIT,5211
2016-10-09,34 ST-PENN STA,123ACE,RIT,4239
2016-10-10,34 ST-PENN STA,123ACE,RIT,7152
2016-10-11,34 ST-PENN STA,123ACE,RIT,8364
2016-10-12,34 ST-PENN STA,123ACE,RIT,7683
2016-10-13,34 ST-PENN STA,123ACE,RIT,9051
2016-10-14,34 ST-PENN STA,123ACE,RIT,9173
2016-10-15,34 ST-PENN STA,123ACE,RIT,4819
2016-10-16,34 ST-PENN STA,123ACE,RIT,3975
2016-10-17,34 ST-PENN STA,123ACE,RIT,7919
2016-10-18,34 ST-PENN STA,123ACE,RIT,8504
2016-10-19,34 ST-PENN STA,123ACE,RIT,8800
2016-10-20,34 ST-PENN STA,123ACE,RIT,9073
2016-10-21,34 ST-PENN STA,123ACE,RIT,8777
2016-10-22,34 ST-PENN STA,123ACE,RIT,5202
2016-10-23,34 ST-PENN STA,123ACE,RIT,3901
2016-10-24,34 ST-PENN STA,123ACE,RIT,8440
2016-10-25,34 ST-PENN STA,123ACE,RIT,9012
2016-10-26,34 ST-PENN STA,123ACE,RIT,9436
2016-10-27,34 ST-PENN STA,123ACE,RIT,9692
2016-10-28,34 ST-PENN STA,123ACE,RIT,9381
2016-07-31,TIMES SQ-42 ST,1237ACENQRS,RIT,52278
2016-08-01,TIMES SQ-42 ST,1237ACENQRS,RIT,80970
2016-08-02,TIMES SQ-42 ST,1237ACENQRS,RIT,86264
2016-08-03,TIMES SQ-42 ST,1237ACENQRS,RIT,90651
2016-08-04,TIMES SQ-42 ST,1237ACENQRS,RIT,90411
2016-08-05,TIMES SQ-42 ST,1237ACENQRS,RIT,88313
2016-08-06,TIMES SQ-42 ST,1237ACENQRS,RIT,62968
2016-08-07,TIMES SQ-42 ST,1237ACENQRS,RIT,54190
2016-08-08,TIMES SQ-42 ST,1237ACENQRS,RIT,80757
2016-08-09,TIMES SQ-42 ST,1237ACENQRS,RIT,86010
2016-08-10,TIMES SQ-42 ST,1237ACENQRS,RIT,88659
2016-08-11,TIMES SQ-42 ST,1237ACENQRS,RIT,87243
2016-08-12,TIMES SQ-42 ST,1237ACENQRS,RIT,83746
2016-08-13,TIMES SQ-42 ST,1237ACENQRS,RIT,57300
2016-08-14,TIMES SQ-42 ST,1237ACENQRS,RIT,52933
2016-08-15,TIMES SQ-42 ST,1237ACENQRS,RIT,76567
2016-08-16,TIMES SQ-42 ST,1237ACENQRS,RIT,82769
2016-08-17,TIMES SQ-42 ST,1237ACENQRS,RIT,84492
2016-08-18,TIMES SQ-42 ST,1237ACENQRS,RIT,85359
2016-08-19,TIMES SQ-42 ST,1237ACENQRS,RIT,82486
2016-08-20,TIMES SQ-42 ST,1237ACENQRS,RIT,59356
2016-08-21,TIMES SQ-42 ST,1237ACENQRS,RIT,52238
2016-08-22,TIMES SQ-42 ST,1237ACENQRS,RIT,73729
2016-08-23,TIMES SQ-42 ST,1237ACENQRS,RIT,81586
2016-08-24,TIMES SQ-42 ST,1237ACENQRS,RIT,85608
2016-08-25,TIMES SQ-42 ST,1237ACENQRS,RIT,83865
2016-08-26,TIMES SQ-42 ST,1237ACENQRS,RIT,81584
2016-08-27,TIMES SQ-42 ST,1237ACENQRS,RIT,57424
2016-08-28,TIMES SQ-42 ST,1237ACENQRS,RIT,50170
2016-08-29,TIMES SQ-42 ST,1237ACENQRS,RIT,76037
2016-08-30,TIMES SQ-42 ST,1237ACENQRS,RIT,79095
2016-08-31,TIMES SQ-42 ST,1237ACENQRS,RIT,79513
2016-09-01,TIMES SQ-42 ST,1237ACENQRS,RIT,78704
2016-09-02,TIMES SQ-42 ST,1237ACENQRS,RIT,77152
2016-09-03,TIMES SQ-42 ST,1237ACENQRS,RIT,60668
2016-09-04,TIMES SQ-42 ST,1237ACENQRS,RIT,56023
2016-09-05,TIMES SQ-42 ST,1237ACENQRS,RIT,47131
2016-09-06,TIMES SQ-42 ST,1237ACENQRS,RIT,75656
2016-09-07,TIMES SQ-42 ST,1237ACENQRS,RIT,79851
2016-09-08,TIMES SQ-42 ST,1237ACENQRS,RIT,80828
2016-09-09,TIMES SQ-42 ST,1237ACENQRS,RIT,81876
2016-09-10,TIMES SQ-42 ST,1237ACENQRS,RIT,60500
2016-09-11,TIMES SQ-42 ST,1237ACENQRS,RIT,53538
2016-09-12,TIMES SQ-42 ST,1237ACENQRS,RIT,79385
2016-09-13,TIMES SQ-42 ST,1237ACENQRS,RIT,83718
2016-09-14,TIMES SQ-42 ST,1237ACENQRS,RIT,87256
2016-09-15,TIMES SQ-42 ST,1237ACENQRS,RIT,85947
2016-09-16,TIMES SQ-42 ST,1237ACENQRS,RIT,87957
2016-09-17,TIMES SQ-42 ST,1237ACENQRS,RIT,63756
2016-09-18,TIMES SQ-42 ST,1237ACENQRS,RIT,52945
2016-09-19,TIMES SQ-42 ST,1237ACENQRS,RIT,73947
2016-09-20,TIMES SQ-42 ST,1237ACENQRS,RIT,82530
2016-09-21,TIMES SQ-42 ST,1237ACENQRS,RIT,86890
2016-09-22,TIMES SQ-42 ST,1237ACENQRS,RIT,87222
2016-09-23,TIMES SQ-42 ST,1237ACENQRS,RIT,87630
2016-09-24,TIMES SQ-42 ST,1237ACENQRS,RIT,59931
2016-09-25,TIMES SQ-42 ST,1237ACENQRS,RIT,51831
2016-09-26,TIMES SQ-42 ST,1237ACENQRS,RIT,79537
2016-09-27,TIMES SQ-42 ST,1237ACENQRS,RIT,80647
2016-09-28,TIMES SQ-42 ST,1237ACENQRS,RIT,86562
2016-09-29,TIMES SQ-42 ST,1237ACENQRS,RIT,85283
2016-09-30,TIMES SQ-42 ST,1237ACENQRS,RIT,85309
2016-10-01,TIMES SQ-42 ST,1237ACENQRS,RIT,55661
2016-10-02,TIMES SQ-42 ST,1237ACENQRS,RIT,53182
2016-10-03,TIMES SQ-42 ST,1237ACENQRS,RIT,72907
2016-10-04,TIMES SQ-42 ST,1237ACENQRS,RIT,76828
2016-10-05,TIMES SQ-42 ST,1237ACENQRS,RIT,85646
2016-10-06,TIMES SQ-42 ST,1237ACENQRS,RIT,86260
2016-10-07,TIMES SQ-42 ST,1237ACENQRS,RIT,89085
2016-10-08,TIMES SQ-42 ST,1237ACENQRS,RIT,63317
2016-10-09,TIMES SQ-42 ST,1237ACENQRS,RIT,50851
2016-10-10,TIMES SQ-42 ST,1237ACENQRS,RIT,71616
2016-10-11,TIMES SQ-42 ST,1237ACENQRS,RIT,80567
2016-10-12,TIMES SQ-42 ST,1237ACENQRS,RIT,78285
2016-10-13,TIMES SQ-42 ST,1237ACENQRS,RIT,85705
2016-10-14,TIMES SQ-42 ST,1237ACENQRS,RIT,83290
2016-10-15,TIMES SQ-42 ST,1237ACENQRS,RIT,56557
2016-10-16,TIMES SQ-42 ST,1237ACENQRS,RIT,54055
2016-10-17,TIMES SQ-42 ST,1237ACENQRS,RIT,77647
2016-10-18,TIMES SQ-42 ST,1237ACENQRS,RIT,81651
2016-10-19,TIMES SQ-42 ST,1237ACENQRS,RIT,87606
2016-10-20,TIMES SQ-42 ST,1237ACENQRS,RIT,87631
2016-10-21,TIMES SQ-42 ST,1237ACENQRS,RIT,87330
2016-10-22,TIMES SQ-42 ST,1237ACENQRS,RIT,62248
2016-10-23,TIMES SQ-42 ST,1237ACENQRS,RIT,52474
2016-10-24,TIMES SQ-42 ST,1237ACENQRS,RIT,78950
2016-10-25,TIMES SQ-42 ST,1237ACENQRS,RIT,82672
2016-10-26,TIMES SQ-42 ST,1237ACENQRS,RIT,89100
2016-10-27,TIMES SQ-42 ST,1237ACENQRS,RIT,87472
2016-10-28,TIMES SQ-42 ST,1237ACENQRS,RIT,88541
2016-07-31,50 ST,1,RIT,12911
2016-08-01,50 ST,1,RIT,23494
2016-08-02,50 ST,1,RIT,24769
2016-08-03,50 ST,1,RIT,26433
2016-08-04,50 ST,1,RIT,25982
2016-08-05,50 ST,1,RIT,25967
2016-08-06,50 ST,1,RIT,13210
2016-08-07,50 ST,1,RIT,11634
2016-08-08,50 ST,1,RIT,22399
2016-08-09,50 ST,1,RIT,24534
2016-08-10,50 ST,1,RIT,26515
2016-08-11,50 ST,1,RIT,25822
2016-08-12,50 ST,1,RIT,25256
2016-08-13,50 ST,1,RIT,13536
2016-08-14,50 ST,1,RIT,12520
2016-08-15,50 ST,1,RIT,21613
2016-08-16,50 ST,1,RIT,24351
2016-08-17,50 ST,1,RIT,25308
2016-08-18,50 ST,1,RIT,24566
2016-08-19,50 ST,1,RIT,23987
2016-08-20,50 ST,1,RIT,13054
2016-08-21,50 ST,1,RIT,12119
2016-08-22,50 ST,1,RIT,20843
2016-08-23,50 ST,1,RIT,23472
2016-08-24,50 ST,1,RIT,25458
2016-08-25,50 ST,1,RIT,24242
2016-08-26,50 ST,1,RIT,23300
2016-08-27,50 ST,1,RIT,13677
2016-08-28,50 ST,1,RIT,12358
2016-08-29,50 ST,1,RIT,21738
2016-08-30,50 ST,1,RIT,23040
2016-08-31,50 ST,1,RIT,24172
2016-09-01,50 ST,1,RIT,23095
2016-09-02,50 ST,1,RIT,8482
2016-09-03,50 ST,1,RIT,25833
2016-09-04,50 ST,1,RIT,12210
2016-09-05,50 ST,1,RIT,9800
2016-09-06,50 ST,1,RIT,22431
2016-09-07,50 ST,1,RIT,25939
2016-09-08,50 ST,1,RIT,26500
2016-09-09,50 ST,1,RIT,27312
2016-09-10,50 ST,1,RIT,13872
2016-09-11,50 ST,1,RIT,11214
2016-09-12,50 ST,1,RIT,22682
2016-09-13,50 ST,1,RIT,26189
2016-09-14,50 ST,1,RIT,28001
2016-09-15,50 ST,1,RIT,26674
2016-09-16,50 ST,1,RIT,27664
2016-09-17,50 ST,1,RIT,17134
2016-09-18,50 ST,1,RIT,11635
2016-09-19,50 ST,1,RIT,24073
2016-09-20,50 ST,1,RIT,26581
2016-09-21,50 ST,1,RIT,28235
2016-09-22,50 ST,1,RIT,27285
2016-09-23,50 ST,1,RIT,27176
2016-09-24,50 ST,1,RIT,14264
2016-09-25,50 ST,1,RIT,13229
2016-09-26,50 ST,1,RIT,24560
2016-09-27,50 ST,1,RIT,26370
2016-09-28,50 ST,1,RIT,28386
2016-09-29,50 ST,1,RIT,27303
2016-09-30,50 ST,1,RIT,28155
2016-10-01,50 ST,1,RIT,14905
2016-10-02,50 ST,1,RIT,14257
2016-10-03,50 ST,1,RIT,21395
2016-10-04,50 ST,1,RIT,23897
2016-10-05,50 ST,1,RIT,28117
2016-10-06,50 ST,1,RIT,27833
2016-10-07,50 ST,1,RIT,27834
2016-10-08,50 ST,1,RIT,16923
2016-10-09,50 ST,1,RIT,15177
2016-10-10,50 ST,1,RIT,20982
2016-10-11,50 ST,1,RIT,26075
2016-10-12,50 ST,1,RIT,24630
2016-10-13,50 ST,1,RIT,27553
2016-10-14,50 ST,1,RIT,28247
2016-10-15,50 ST,1,RIT,16752
2016-10-16,50 ST,1,RIT,14528
2016-10-17,50 ST,1,RIT,25049
2016-10-18,50 ST,1,RIT,26278
2016-10-19,50 ST,1,RIT,28531
2016-10-20,50 ST,1,RIT,27449
2016-10-21,50 ST,1,RIT,27850
2016-10-22,50 ST,1,RIT,15429
2016-10-23,50 ST,1,RIT,13280
2016-10-24,50 ST,1,RIT,24935
2016-10-25,50 ST,1,RIT,27414
2016-10-26,50 ST,1,RIT,29345
2016-10-27,50 ST,1,RIT,28933
2016-10-28,50 ST,1,RIT,29086
2016-07-31,59 ST COLUMBUS,1ABCD,RIT,6885
2016-08-01,59 ST COLUMBUS,1ABCD,RIT,12660
2016-08-02,59 ST COLUMBUS,1ABCD,RIT,13990
2016-08-03,59 ST COLUMBUS,1ABCD,RIT,14863
2016-08-04,59 ST COLUMBUS,1ABCD,RIT,14785
2016-08-05,59 ST COLUMBUS,1ABCD,RIT,13389
2016-08-06,59 ST COLUMBUS,1ABCD,RIT,8381
2016-08-07,59 ST COLUMBUS,1ABCD,RIT,7788
2016-08-08,59 ST COLUMBUS,1ABCD,RIT,12443
2016-08-09,59 ST COLUMBUS,1ABCD,RIT,13390
2016-08-10,59 ST COLUMBUS,1ABCD,RIT,13837
2016-08-11,59 ST COLUMBUS,1ABCD,RIT,13519
2016-08-12,59 ST COLUMBUS,1ABCD,RIT,12263
2016-08-13,59 ST COLUMBUS,1ABCD,RIT,7506
2016-08-14,59 ST COLUMBUS,1ABCD,RIT,6888
2016-08-15,59 ST COLUMBUS,1ABCD,RIT,11462
2016-08-16,59 ST COLUMBUS,1ABCD,RIT,12779
2016-08-17,59 ST COLUMBUS,1ABCD,RIT,13158
2016-08-18,59 ST COLUMBUS,1ABCD,RIT,13309
2016-08-19,59 ST COLUMBUS,1ABCD,RIT,12414
2016-08-20,59 ST COLUMBUS,1ABCD,RIT,8098
2016-08-21,59 ST COLUMBUS,1ABCD,RIT,7091
2016-08-22,59 ST COLUMBUS,1ABCD,RIT,11510
2016-08-23,59 ST COLUMBUS,1ABCD,RIT,13085
2016-08-24,59 ST COLUMBUS,1ABCD,RIT,13230
2016-08-25,59 ST COLUMBUS,1ABCD,RIT,14109
2016-08-26,59 ST COLUMBUS,1ABCD,RIT,12552
2016-08-27,59 ST COLUMBUS,1ABCD,RIT,8667
2016-08-28,59 ST COLUMBUS,1ABCD,RIT,7293
2016-08-29,59 ST COLUMBUS,1ABCD,RIT,12572
2016-08-30,59 ST COLUMBUS,1ABCD,RIT,13981
2016-08-31,59 ST COLUMBUS,1ABCD,RIT,14439
2016-09-01,59 ST COLUMBUS,1ABCD,RIT,13958
2016-09-02,59 ST COLUMBUS,1ABCD,RIT,12656
2016-09-03,59 ST COLUMBUS,1ABCD,RIT,8382
2016-09-04,59 ST COLUMBUS,1ABCD,RIT,7812
2016-09-05,59 ST COLUMBUS,1ABCD,RIT,6781
2016-09-06,59 ST COLUMBUS,1ABCD,RIT,13752
2016-09-07,59 ST COLUMBUS,1ABCD,RIT,16058
2016-09-08,59 ST COLUMBUS,1ABCD,RIT,16879
2016-09-09,59 ST COLUMBUS,1ABCD,RIT,15465
2016-09-10,59 ST COLUMBUS,1ABCD,RIT,9624
2016-09-11,59 ST COLUMBUS,1ABCD,RIT,7533
2016-09-12,59 ST COLUMBUS,1ABCD,RIT,14440
2016-09-13,59 ST COLUMBUS,1ABCD,RIT,16956
2016-09-14,59 ST COLUMBUS,1ABCD,RIT,17825
2016-09-15,59 ST COLUMBUS,1ABCD,RIT,16337
2016-09-16,59 ST COLUMBUS,1ABCD,RIT,14511
2016-09-17,59 ST COLUMBUS,1ABCD,RIT,10915
2016-09-18,59 ST COLUMBUS,1ABCD,RIT,7920
2016-09-19,59 ST COLUMBUS,1ABCD,RIT,14740
2016-09-20,59 ST COLUMBUS,1ABCD,RIT,16738
2016-09-21,59 ST COLUMBUS,1ABCD,RIT,17948
2016-09-22,59 ST COLUMBUS,1ABCD,RIT,17796
2016-09-23,59 ST COLUMBUS,1ABCD,RIT,16521
2016-09-24,59 ST COLUMBUS,1ABCD,RIT,10136
2016-09-25,59 ST COLUMBUS,1ABCD,RIT,8540
2016-09-26,59 ST COLUMBUS,1ABCD,RIT,14637
2016-09-27,59 ST COLUMBUS,1ABCD,RIT,16596
2016-09-28,59 ST COLUMBUS,1ABCD,RIT,17637
2016-09-29,59 ST COLUMBUS,1ABCD,RIT,17836
2016-09-30,59 ST COLUMBUS,1ABCD,RIT,16291
2016-10-01,59 ST COLUMBUS,1ABCD,RIT,10007
2016-10-02,59 ST COLUMBUS,1ABCD,RIT,8873
2016-10-03,59 ST COLUMBUS,1ABCD,RIT,12528
2016-10-04,59 ST COLUMBUS,1ABCD,RIT,14434
2016-10-05,59 ST COLUMBUS,1ABCD,RIT,17062
2016-10-06,59 ST COLUMBUS,1ABCD,RIT,17599
2016-10-07,59 ST COLUMBUS,1ABCD,RIT,16870
2016-10-08,59 ST COLUMBUS,1ABCD,RIT,10618
2016-10-09,59 ST COLUMBUS,1ABCD,RIT,8458
2016-10-10,59 ST COLUMBUS,1ABCD,RIT,11491
2016-10-11,59 ST COLUMBUS,1ABCD,RIT,15364
2016-10-12,59 ST COLUMBUS,1ABCD,RIT,14035
2016-10-13,59 ST COLUMBUS,1ABCD,RIT,17174
2016-10-14,59 ST COLUMBUS,1ABCD,RIT,17348
2016-10-15,59 ST COLUMBUS,1ABCD,RIT,12154
2016-10-16,59 ST COLUMBUS,1ABCD,RIT,9111
2016-10-17,59 ST COLUMBUS,1ABCD,RIT,14707
2016-10-18,59 ST COLUMBUS,1ABCD,RIT,16820
2016-10-19,59 ST COLUMBUS,1ABCD,RIT,17960
2016-10-20,59 ST COLUMBUS,1ABCD,RIT,18115
2016-10-21,59 ST COLUMBUS,1ABCD,RIT,17045
2016-10-22,59 ST COLUMBUS,1ABCD,RIT,10528
2016-10-23,59 ST COLUMBUS,1ABCD,RIT,9561
2016-10-24,59 ST COLUMBUS,1ABCD,RIT,14916
2016-10-25,59 ST COLUMBUS,1ABCD,RIT,17072
2016-10-26,59 ST COLUMBUS,1ABCD,RIT,18030
2016-10-27,59 ST COLUMBUS,1ABCD,RIT,18404
2016-10-28,59 ST COLUMBUS,1ABCD,RIT,16565
2016-07-31,66 ST-LINCOLN,1,RIT,11254
2016-08-01,66 ST-LINCOLN,1,RIT,19057
2016-08-02,66 ST-LINCOLN,1,RIT,19813
2016-08-03,66 ST-LINCOLN,1,RIT,20687
2016-08-04,66 ST-LINCOLN,1,RIT,21322
2016-08-05,66 ST-LINCOLN,1,RIT,19048
2016-08-06,66 ST-LINCOLN,1,RIT,12028
2016-08-07,66 ST-LINCOLN,1,RIT,10301
2016-08-08,66 ST-LINCOLN,1,RIT,17549
2016-08-09,66 ST-LINCOLN,1,RIT,19040
2016-08-10,66 ST-LINCOLN,1,RIT,19672
2016-08-11,66 ST-LINCOLN,1,RIT,19159
2016-08-12,66 ST-LINCOLN,1,RIT,17501
2016-08-13,66 ST-LINCOLN,1,RIT,11631
2016-08-14,66 ST-LINCOLN,1,RIT,9135
2016-08-15,66 ST-LINCOLN,1,RIT,16892
2016-08-16,66 ST-LINCOLN,1,RIT,18641
2016-08-17,66 ST-LINCOLN,1,RIT,19192
2016-08-18,66 ST-LINCOLN,1,RIT,18855
2016-08-19,66 ST-LINCOLN,1,RIT,17437
2016-08-20,66 ST-LINCOLN,1,RIT,10840
2016-08-21,66 ST-LINCOLN,1,RIT,9674
2016-08-22,66 ST-LINCOLN,1,RIT,16257
2016-08-23,66 ST-LINCOLN,1,RIT,17991
2016-08-24,66 ST-LINCOLN,1,RIT,18460
2016-08-25,66 ST-LINCOLN,1,RIT,18877
2016-08-26,66 ST-LINCOLN,1,RIT,17878
2016-08-27,66 ST-LINCOLN,1,RIT,11192
2016-08-28,66 ST-LINCOLN,1,RIT,9911
2016-08-29,66 ST-LINCOLN,1,RIT,17088
2016-08-30,66 ST-LINCOLN,1,RIT,18698
2016-08-31,66 ST-LINCOLN,1,RIT,19461
2016-09-01,66 ST-LINCOLN,1,RIT,19485
2016-09-02,66 ST-LINCOLN,1,RIT,6783
2016-09-03,66 ST-LINCOLN,1,RIT,21111
2016-09-04,66 ST-LINCOLN,1,RIT,9744
2016-09-05,66 ST-LINCOLN,1,RIT,9549
2016-09-06,66 ST-LINCOLN,1,RIT,19673
2016-09-07,66 ST-LINCOLN,1,RIT,20800
2016-09-08,66 ST-LINCOLN,1,RIT,24021
2016-09-09,66 ST-LINCOLN,1,RIT,23013
2016-09-10,66 ST-LINCOLN,1,RIT,12134
2016-09-11,66 ST-LINCOLN,1,RIT,9721
2016-09-12,66 ST-LINCOLN,1,RIT,19474
2016-09-13,66 ST-LINCOLN,1,RIT,23963
2016-09-14,66 ST-LINCOLN,1,RIT,25116
2016-09-15,66 ST-LINCOLN,1,RIT,24356
2016-09-16,66 ST-LINCOLN,1,RIT,24971
2016-09-17,66 ST-LINCOLN,1,RIT,14175
2016-09-18,66 ST-LINCOLN,1,RIT,10834
2016-09-19,66 ST-LINCOLN,1,RIT,23029
2016-09-20,66 ST-LINCOLN,1,RIT,24989
2016-09-21,66 ST-LINCOLN,1,RIT,25660
2016-09-22,66 ST-LINCOLN,1,RIT,25866
2016-09-23,66 ST-LINCOLN,1,RIT,26039
2016-09-24,66 ST-LINCOLN,1,RIT,14497
2016-09-25,66 ST-LINCOLN,1,RIT,12654
2016-09-26,66 ST-LINCOLN,1,RIT,22732
2016-09-27,66 ST-LINCOLN,1,RIT,24983
2016-09-28,66 ST-LINCOLN,1,RIT,26851
2016-09-29,66 ST-LINCOLN,1,RIT,26828
2016-09-30,66 ST-LINCOLN,1,RIT,27526
2016-10-01,66 ST-LINCOLN,1,RIT,17665
2016-10-02,66 ST-LINCOLN,1,RIT,14921
2016-10-03,66 ST-LINCOLN,1,RIT,18205
2016-10-04,66 ST-LINCOLN,1,RIT,21059
2016-10-05,66 ST-LINCOLN,1,RIT,26402
2016-10-06,66 ST-LINCOLN,1,RIT,26906
2016-10-07,66 ST-LINCOLN,1,RIT,26180
2016-10-08,66 ST-LINCOLN,1,RIT,19205
2016-10-09,66 ST-LINCOLN,1,RIT,15175
2016-10-10,66 ST-LINCOLN,1,RIT,17154
2016-10-11,66 ST-LINCOLN,1,RIT,24110
2016-10-12,66 ST-LINCOLN,1,RIT,21220
2016-10-13,66 ST-LINCOLN,1,RIT,26554
2016-10-14,66 ST-LINCOLN,1,RIT,26128
2016-10-15,66 ST-LINCOLN,1,RIT,18853
2016-10-16,66 ST-LINCOLN,1,RIT,14924
2016-10-17,66 ST-LINCOLN,1,RIT,22775
2016-10-18,66 ST-LINCOLN,1,RIT,24513
2016-10-19,66 ST-LINCOLN,1,RIT,25032
2016-10-20,66 ST-LINCOLN,1,RIT,26285
2016-10-21,66 ST-LINCOLN,1,RIT,26923
2016-10-22,66 ST-LINCOLN,1,RIT,18508
2016-10-23,66 ST-LINCOLN,1,RIT,13922
2016-10-24,66 ST-LINCOLN,1,RIT,23902
2016-10-25,66 ST-LINCOLN,1,RIT,26004
2016-10-26,66 ST-LINCOLN,1,RIT,27060
2016-10-27,66 ST-LINCOLN,1,RIT,29367
2016-10-28,66 ST-LINCOLN,1,RIT,28138
2016-07-31,72 ST,123,RIT,23689
2016-08-01,72 ST,123,RIT,36299
2016-08-02,72 ST,123,RIT,39129
2016-08-03,72 ST,123,RIT,39182
2016-08-04,72 ST,123,RIT,39678
2016-08-05,72 ST,123,RIT,38262
2016-08-06,72 ST,123,RIT,26099
2016-08-07,72 ST,123,RIT,24082
2016-08-08,72 ST,123,RIT,35579
2016-08-09,72 ST,123,RIT,37959
2016-08-10,72 ST,123,RIT,37679
2016-08-11,72 ST,123,RIT,36969
2016-08-12,72 ST,123,RIT,35042
2016-08-13,72 ST,123,RIT,23917
2016-08-14,72 ST,123,RIT,21002
2016-08-15,72 ST,123,RIT,33792
2016-08-16,72 ST,123,RIT,35676
2016-08-17,72 ST,123,RIT,36637
2016-08-18,72 ST,123,RIT,36502
2016-08-19,72 ST,123,RIT,34982
2016-08-20,72 ST,123,RIT,23993
2016-08-21,72 ST,123,RIT,21048
2016-08-22,72 ST,123,RIT,32946
2016-08-23,72 ST,123,RIT,35443
2016-08-24,72 ST,123,RIT,37333
2016-08-25,72 ST,123,RIT,35584
2016-08-26,72 ST,123,RIT,35204
2016-08-27,72 ST,123,RIT,24159
2016-08-28,72 ST,123,RIT,20692
2016-08-29,72 ST,123,RIT,33172
2016-08-30,72 ST,123,RIT,35353
2016-08-31,72 ST,123,RIT,35876
2016-09-01,72 ST,123,RIT,34850
2016-09-02,72 ST,123,RIT,34590
2016-09-03,72 ST,123,RIT,23868
