date,station,line,division,ridership
2016-10-28,PARSONS BLVD,F,IND,7135
2016-07-31,169 ST,F,IND,3908
2016-08-01,169 ST,F,IND,8310
2016-08-02,169 ST,F,IND,8523
2016-08-03,169 ST,F,IND,8706
2016-08-04,169 ST,F,IND,8588
2016-08-05,169 ST,F,IND,8450
2016-08-06,169 ST,F,IND,5072
2016-08-07,169 ST,F,IND,4159
2016-08-08,169 ST,F,IND,8293
2016-08-09,169 ST,F,IND,8393
2016-08-10,169 ST,F,IND,8358
2016-08-11,169 ST,F,IND,8466
2016-08-12,169 ST,F,IND,7964
2016-08-13,169 ST,F,IND,4927
2016-08-14,169 ST,F,IND,3814
2016-08-15,169 ST,F,IND,7952
2016-08-16,169 ST,F,IND,8197
2016-08-17,169 ST,F,IND,8148
2016-08-18,169 ST,F,IND,8190
2016-08-19,169 ST,F,IND,7985
2016-08-20,169 ST,F,IND,4955
2016-08-21,169 ST,F,IND,3918
2016-08-22,169 ST,F,IND,7783
2016-08-23,169 ST,F,IND,8089
2016-08-24,169 ST,F,IND,8191
2016-08-25,169 ST,F,IND,8592
2016-08-26,169 ST,F,IND,7978
2016-08-27,169 ST,F,IND,5054
2016-08-28,169 ST,F,IND,4310
2016-08-29,169 ST,F,IND,8353
2016-08-30,169 ST,F,IND,8606
2016-08-31,169 ST,F,IND,8668
2016-09-01,169 ST,F,IND,8647
2016-09-02,169 ST,F,IND,8363
2016-09-03,169 ST,F,IND,5187
2016-09-04,169 ST,F,IND,4193
2016-09-05,169 ST,F,IND,4310
2016-09-06,169 ST,F,IND,8723
2016-09-07,169 ST,F,IND,9597
2016-09-08,169 ST,F,IND,9979
2016-09-09,169 ST,F,IND,9857
2016-09-10,169 ST,F,IND,5520
2016-09-11,169 ST,F,IND,4155
2016-09-12,169 ST,F,IND,8001
2016-09-13,169 ST,F,IND,9749
2016-09-14,169 ST,F,IND,9694
2016-09-15,169 ST,F,IND,9995
2016-09-16,169 ST,F,IND,9888
2016-09-17,169 ST,F,IND,5698
2016-09-18,169 ST,F,IND,4075
2016-09-19,169 ST,F,IND,9130
2016-09-20,169 ST,F,IND,9909
2016-09-21,169 ST,F,IND,9996
2016-09-22,169 ST,F,IND,10087
2016-09-23,169 ST,F,IND,10052
2016-09-24,169 ST,F,IND,5615
2016-09-25,169 ST,F,IND,4330
2016-09-26,169 ST,F,IND,9654
2016-09-27,169 ST,F,IND,9725
2016-09-28,169 ST,F,IND,9953
2016-09-29,169 ST,F,IND,9797
2016-09-30,169 ST,F,IND,9602
2016-10-01,169 ST,F,IND,5374
2016-10-02,169 ST,F,IND,4152
2016-10-03,169 ST,F,IND,8019
2016-10-04,169 ST,F,IND,8253
2016-10-05,169 ST,F,IND,9920
2016-10-06,169 ST,F,IND,10112
2016-10-07,169 ST,F,IND,10044
2016-10-08,169 ST,F,IND,5672
2016-10-09,169 ST,F,IND,3955
2016-10-10,169 ST,F,IND,6698
2016-10-11,169 ST,F,IND,9415
2016-10-12,169 ST,F,IND,8278
2016-10-13,169 ST,F,IND,9962
2016-10-14,169 ST,F,IND,10021
2016-10-15,169 ST,F,IND,5747
2016-10-16,169 ST,F,IND,4378
2016-10-17,169 ST,F,IND,9442
2016-10-18,169 ST,F,IND,9583
2016-10-19,169 ST,F,IND,9898
2016-10-20,169 ST,F,IND,9730
2016-10-21,169 ST,F,IND,9425
2016-10-22,169 ST,F,IND,5378
2016-10-23,169 ST,F,IND,4238
2016-10-24,169 ST,F,IND,9483
2016-10-25,169 ST,F,IND,9715
2016-10-26,169 ST,F,IND,9603
2016-10-27,169 ST,F,IND,9519
2016-10-28,169 ST,F,IND,9763
2016-07-31,JAMAICA 179 ST,F,IND,6815
2016-08-01,JAMAICA 179 ST,F,IND,21755
2016-08-02,JAMAICA 179 ST,F,IND,22939
2016-08-03,JAMAICA 179 ST,F,IND,23264
2016-08-04,JAMAICA 179 ST,F,IND,23018
2016-08-05,JAMAICA 179 ST,F,IND,21571
2016-08-06,JAMAICA 179 ST,F,IND,9696
2016-08-07,JAMAICA 179 ST,F,IND,7531
2016-08-08,JAMAICA 179 ST,F,IND,21989
2016-08-09,JAMAICA 179 ST,F,IND,22719
2016-08-10,JAMAICA 179 ST,F,IND,22452
2016-08-11,JAMAICA 179 ST,F,IND,22590
2016-08-12,JAMAICA 179 ST,F,IND,20815
2016-08-13,JAMAICA 179 ST,F,IND,9211
2016-08-14,JAMAICA 179 ST,F,IND,6858
2016-08-15,JAMAICA 179 ST,F,IND,21016
2016-08-16,JAMAICA 179 ST,F,IND,21806
2016-08-17,JAMAICA 179 ST,F,IND,22368
2016-08-18,JAMAICA 179 ST,F,IND,22392
2016-08-19,JAMAICA 179 ST,F,IND,20121
2016-08-20,JAMAICA 179 ST,F,IND,9352
2016-08-21,JAMAICA 179 ST,F,IND,7290
2016-08-22,JAMAICA 179 ST,F,IND,20853
2016-08-23,JAMAICA 179 ST,F,IND,21652
2016-08-24,JAMAICA 179 ST,F,IND,21846
2016-08-25,JAMAICA 179 ST,F,IND,22216
2016-08-26,JAMAICA 179 ST,F,IND,20659
2016-08-27,JAMAICA 179 ST,F,IND,9782
2016-08-28,JAMAICA 179 ST,F,IND,7326
2016-08-29,JAMAICA 179 ST,F,IND,21420
2016-08-30,JAMAICA 179 ST,F,IND,22492
2016-08-31,JAMAICA 179 ST,F,IND,22688
2016-09-01,JAMAICA 179 ST,F,IND,22095
2016-09-02,JAMAICA 179 ST,F,IND,20375
2016-09-03,JAMAICA 179 ST,F,IND,9432
2016-09-04,JAMAICA 179 ST,F,IND,6967
2016-09-05,JAMAICA 179 ST,F,IND,7397
2016-09-06,JAMAICA 179 ST,F,IND,22368
2016-09-07,JAMAICA 179 ST,F,IND,23757
2016-09-08,JAMAICA 179 ST,F,IND,24434
2016-09-09,JAMAICA 179 ST,F,IND,23303
2016-09-10,JAMAICA 179 ST,F,IND,10264
2016-09-11,JAMAICA 179 ST,F,IND,7303
2016-09-12,JAMAICA 179 ST,F,IND,22173
2016-09-13,JAMAICA 179 ST,F,IND,24960
2016-09-14,JAMAICA 179 ST,F,IND,25098
2016-09-15,JAMAICA 179 ST,F,IND,25434
2016-09-16,JAMAICA 179 ST,F,IND,23999
2016-09-17,JAMAICA 179 ST,F,IND,10500
2016-09-18,JAMAICA 179 ST,F,IND,7103
2016-09-19,JAMAICA 179 ST,F,IND,23435
2016-09-20,JAMAICA 179 ST,F,IND,25219
2016-09-21,JAMAICA 179 ST,F,IND,25483
2016-09-22,JAMAICA 179 ST,F,IND,25569
2016-09-23,JAMAICA 179 ST,F,IND,23818
2016-09-24,JAMAICA 179 ST,F,IND,10228
2016-09-25,JAMAICA 179 ST,F,IND,7308
2016-09-26,JAMAICA 179 ST,F,IND,24384
2016-09-27,JAMAICA 179 ST,F,IND,24840
2016-09-28,JAMAICA 179 ST,F,IND,25001
2016-09-29,JAMAICA 179 ST,F,IND,25066
2016-09-30,JAMAICA 179 ST,F,IND,23143
2016-10-01,JAMAICA 179 ST,F,IND,9759
2016-10-02,JAMAICA 179 ST,F,IND,6976
2016-10-03,JAMAICA 179 ST,F,IND,20940
2016-10-04,JAMAICA 179 ST,F,IND,21881
2016-10-05,JAMAICA 179 ST,F,IND,25432
2016-10-06,JAMAICA 179 ST,F,IND,25685
2016-10-07,JAMAICA 179 ST,F,IND,24098
2016-10-08,JAMAICA 179 ST,F,IND,9896
2016-10-09,JAMAICA 179 ST,F,IND,6900
2016-10-10,JAMAICA 179 ST,F,IND,17287
2016-10-11,JAMAICA 179 ST,F,IND,23917
2016-10-12,JAMAICA 179 ST,F,IND,21365
2016-10-13,JAMAICA 179 ST,F,IND,25279
2016-10-14,JAMAICA 179 ST,F,IND,24270
2016-10-15,JAMAICA 179 ST,F,IND,10295
2016-10-16,JAMAICA 179 ST,F,IND,7641
2016-10-17,JAMAICA 179 ST,F,IND,23731
2016-10-18,JAMAICA 179 ST,F,IND,24529
2016-10-19,JAMAICA 179 ST,F,IND,24979
2016-10-20,JAMAICA 179 ST,F,IND,24917
2016-10-21,JAMAICA 179 ST,F,IND,22986
2016-10-22,JAMAICA 179 ST,F,IND,9483
2016-10-23,JAMAICA 179 ST,F,IND,7207
2016-10-24,JAMAICA 179 ST,F,IND,23828
2016-10-25,JAMAICA 179 ST,F,IND,24458
2016-10-26,JAMAICA 179 ST,F,IND,24859
2016-10-27,JAMAICA 179 ST,F,IND,24309
2016-10-28,JAMAICA 179 ST,F,IND,23300
2016-07-31,COURT SQ,EMG,IND,1937
2016-08-01,COURT SQ,EMG,IND,9052
2016-08-02,COURT SQ,EMG,IND,9836
2016-08-03,COURT SQ,EMG,IND,10092
2016-08-04,COURT SQ,EMG,IND,10148
2016-08-05,COURT SQ,EMG,IND,7913
2016-08-06,COURT SQ,EMG,IND,2797
2016-08-07,COURT SQ,EMG,IND,1918
2016-08-08,COURT SQ,EMG,IND,8800
2016-08-09,COURT SQ,EMG,IND,9298
2016-08-10,COURT SQ,EMG,IND,9504
2016-08-11,COURT SQ,EMG,IND,9742
2016-08-12,COURT SQ,EMG,IND,7905
2016-08-13,COURT SQ,EMG,IND,2777
2016-08-14,COURT SQ,EMG,IND,1783
2016-08-15,COURT SQ,EMG,IND,8218
2016-08-16,COURT SQ,EMG,IND,9011
2016-08-17,COURT SQ,EMG,IND,8965
2016-08-18,COURT SQ,EMG,IND,9068
2016-08-19,COURT SQ,EMG,IND,7729
2016-08-20,COURT SQ,EMG,IND,2840
2016-08-21,COURT SQ,EMG,IND,2058
2016-08-22,COURT SQ,EMG,IND,8173
2016-08-23,COURT SQ,EMG,IND,8567
2016-08-24,COURT SQ,EMG,IND,8785
2016-08-25,COURT SQ,EMG,IND,8684
2016-08-26,COURT SQ,EMG,IND,7700
2016-08-27,COURT SQ,EMG,IND,2821
2016-08-28,COURT SQ,EMG,IND,2082
2016-08-29,COURT SQ,EMG,IND,8137
2016-08-30,COURT SQ,EMG,IND,8727
2016-08-31,COURT SQ,EMG,IND,8729
2016-09-01,COURT SQ,EMG,IND,8936
2016-09-02,COURT SQ,EMG,IND,7266
2016-09-03,COURT SQ,EMG,IND,2286
2016-09-04,COURT SQ,EMG,IND,1669
2016-09-05,COURT SQ,EMG,IND,1625
2016-09-06,COURT SQ,EMG,IND,8412
2016-09-07,COURT SQ,EMG,IND,9253
2016-09-08,COURT SQ,EMG,IND,11417
2016-09-09,COURT SQ,EMG,IND,9710
2016-09-10,COURT SQ,EMG,IND,3371
2016-09-11,COURT SQ,EMG,IND,2012
2016-09-12,COURT SQ,EMG,IND,9898
2016-09-13,COURT SQ,EMG,IND,11902
2016-09-14,COURT SQ,EMG,IND,12401
2016-09-15,COURT SQ,EMG,IND,12324
2016-09-16,COURT SQ,EMG,IND,11230
2016-09-17,COURT SQ,EMG,IND,4422
2016-09-18,COURT SQ,EMG,IND,3135
2016-09-19,COURT SQ,EMG,IND,10575
2016-09-20,COURT SQ,EMG,IND,11710
2016-09-21,COURT SQ,EMG,IND,11931
2016-09-22,COURT SQ,EMG,IND,12101
2016-09-23,COURT SQ,EMG,IND,10073
2016-09-24,COURT SQ,EMG,IND,3580
2016-09-25,COURT SQ,EMG,IND,2165
2016-09-26,COURT SQ,EMG,IND,10743
2016-09-27,COURT SQ,EMG,IND,11765
2016-09-28,COURT SQ,EMG,IND,11914
2016-09-29,COURT SQ,EMG,IND,12282
2016-09-30,COURT SQ,EMG,IND,10544
2016-10-01,COURT SQ,EMG,IND,3072
2016-10-02,COURT SQ,EMG,IND,2064
2016-10-03,COURT SQ,EMG,IND,8413
2016-10-04,COURT SQ,EMG,IND,8639
2016-10-05,COURT SQ,EMG,IND,11560
2016-10-06,COURT SQ,EMG,IND,12050
2016-10-07,COURT SQ,EMG,IND,9931
2016-10-08,COURT SQ,EMG,IND,3448
2016-10-09,COURT SQ,EMG,IND,2195
2016-10-10,COURT SQ,EMG,IND,4371
2016-10-11,COURT SQ,EMG,IND,9142
2016-10-12,COURT SQ,EMG,IND,8432
2016-10-13,COURT SQ,EMG,IND,11611
2016-10-14,COURT SQ,EMG,IND,10362
2016-10-15,COURT SQ,EMG,IND,3399
2016-10-16,COURT SQ,EMG,IND,2060
2016-10-17,COURT SQ,EMG,IND,10607
2016-10-18,COURT SQ,EMG,IND,11951
2016-10-19,COURT SQ,EMG,IND,12012
2016-10-20,COURT SQ,EMG,IND,12344
2016-10-21,COURT SQ,EMG,IND,10423
2016-10-22,COURT SQ,EMG,IND,6250
2016-10-23,COURT SQ,EMG,IND,5094
2016-10-24,COURT SQ,EMG,IND,11237
2016-10-25,COURT SQ,EMG,IND,11974
2016-10-26,COURT SQ,EMG,IND,12001
2016-10-27,COURT SQ,EMG,IND,12606
2016-10-28,COURT SQ,EMG,IND,10889
2016-07-31,21 ST,G,IND,1106
2016-08-01,21 ST,G,IND,1526
2016-08-02,21 ST,G,IND,1689
2016-08-03,21 ST,G,IND,1716
2016-08-04,21 ST,G,IND,1740
2016-08-05,21 ST,G,IND,1690
2016-08-06,21 ST,G,IND,1285
2016-08-07,21 ST,G,IND,1179
2016-08-08,21 ST,G,IND,1657
2016-08-09,21 ST,G,IND,1622
2016-08-10,21 ST,G,IND,1635
2016-08-11,21 ST,G,IND,1607
2016-08-12,21 ST,G,IND,1697
2016-08-13,21 ST,G,IND,1179
2016-08-14,21 ST,G,IND,1098
2016-08-15,21 ST,G,IND,1608
2016-08-16,21 ST,G,IND,1652
2016-08-17,21 ST,G,IND,1149
2016-08-18,21 ST,G,IND,2226
2016-08-19,21 ST,G,IND,1709
2016-08-20,21 ST,G,IND,1454
2016-08-21,21 ST,G,IND,1391
2016-08-22,21 ST,G,IND,1605
2016-08-23,21 ST,G,IND,1596
2016-08-24,21 ST,G,IND,1693
2016-08-25,21 ST,G,IND,1676
2016-08-26,21 ST,G,IND,1851
2016-08-27,21 ST,G,IND,1422
2016-08-28,21 ST,G,IND,1307
2016-08-29,21 ST,G,IND,1645
2016-08-30,21 ST,G,IND,1678
2016-08-31,21 ST,G,IND,1642
2016-09-01,21 ST,G,IND,1675
2016-09-02,21 ST,G,IND,1587
2016-09-03,21 ST,G,IND,1098
2016-09-04,21 ST,G,IND,996
2016-09-05,21 ST,G,IND,938
2016-09-06,21 ST,G,IND,1646
2016-09-07,21 ST,G,IND,1697
2016-09-08,21 ST,G,IND,1728
2016-09-09,21 ST,G,IND,1741
2016-09-10,21 ST,G,IND,1288
2016-09-11,21 ST,G,IND,1086
2016-09-12,21 ST,G,IND,1593
2016-09-13,21 ST,G,IND,1799
2016-09-14,21 ST,G,IND,1823
2016-09-15,21 ST,G,IND,1908
2016-09-16,21 ST,G,IND,3186
2016-09-17,21 ST,G,IND,3377
2016-09-18,21 ST,G,IND,3310
2016-09-19,21 ST,G,IND,1747
2016-09-20,21 ST,G,IND,1828
2016-09-21,21 ST,G,IND,1701
2016-09-22,21 ST,G,IND,1773
2016-09-23,21 ST,G,IND,1821
2016-09-24,21 ST,G,IND,1535
2016-09-25,21 ST,G,IND,1160
2016-09-26,21 ST,G,IND,1788
2016-09-27,21 ST,G,IND,1922
2016-09-28,21 ST,G,IND,1868
2016-09-29,21 ST,G,IND,1871
2016-09-30,21 ST,G,IND,1859
2016-10-01,21 ST,G,IND,1264
2016-10-02,21 ST,G,IND,1086
2016-10-03,21 ST,G,IND,1779
2016-10-04,21 ST,G,IND,1758
2016-10-05,21 ST,G,IND,1794
2016-10-06,21 ST,G,IND,1864
2016-10-07,21 ST,G,IND,1794
2016-10-08,21 ST,G,IND,1306
2016-10-09,21 ST,G,IND,1141
2016-10-10,21 ST,G,IND,1456
2016-10-11,21 ST,G,IND,1962
2016-10-12,21 ST,G,IND,1688
2016-10-13,21 ST,G,IND,1850
2016-10-14,21 ST,G,IND,1873
2016-10-15,21 ST,G,IND,1521
2016-10-16,21 ST,G,IND,1303
2016-10-17,21 ST,G,IND,1799
2016-10-18,21 ST,G,IND,1919
2016-10-19,21 ST,G,IND,1933
2016-10-20,21 ST,G,IND,1905
2016-10-21,21 ST,G,IND,1866
2016-10-22,21 ST,G,IND,1857
2016-10-23,21 ST,G,IND,1749
2016-10-24,21 ST,G,IND,1845
2016-10-25,21 ST,G,IND,1901
2016-10-26,21 ST,G,IND,1979
2016-10-27,21 ST,G,IND,1959
2016-10-28,21 ST,G,IND,1938
2016-07-31,GREENPOINT AV,G,IND,4220
2016-08-01,GREENPOINT AV,G,IND,8421
2016-08-02,GREENPOINT AV,G,IND,8920
2016-08-03,GREENPOINT AV,G,IND,9117
2016-08-04,GREENPOINT AV,G,IND,9057
2016-08-05,GREENPOINT AV,G,IND,8771
2016-08-06,GREENPOINT AV,G,IND,5510
2016-08-07,GREENPOINT AV,G,IND,4120
2016-08-08,GREENPOINT AV,G,IND,8257
2016-08-09,GREENPOINT AV,G,IND,8751
2016-08-10,GREENPOINT AV,G,IND,9274
2016-08-11,GREENPOINT AV,G,IND,8972
2016-08-12,GREENPOINT AV,G,IND,8825
2016-08-13,GREENPOINT AV,G,IND,5263
2016-08-14,GREENPOINT AV,G,IND,3959
2016-08-15,GREENPOINT AV,G,IND,8235
2016-08-16,GREENPOINT AV,G,IND,8572
2016-08-17,GREENPOINT AV,G,IND,8712
2016-08-18,GREENPOINT AV,G,IND,8651
2016-08-19,GREENPOINT AV,G,IND,8712
2016-08-20,GREENPOINT AV,G,IND,5245
2016-08-21,GREENPOINT AV,G,IND,4286
2016-08-22,GREENPOINT AV,G,IND,7987
2016-08-23,GREENPOINT AV,G,IND,8558
2016-08-24,GREENPOINT AV,G,IND,8786
2016-08-25,GREENPOINT AV,G,IND,8850
2016-08-26,GREENPOINT AV,G,IND,8602
2016-08-27,GREENPOINT AV,G,IND,5347
2016-08-28,GREENPOINT AV,G,IND,4472
2016-08-29,GREENPOINT AV,G,IND,8216
2016-08-30,GREENPOINT AV,G,IND,8680
2016-08-31,GREENPOINT AV,G,IND,8849
2016-09-01,GREENPOINT AV,G,IND,8954
2016-09-02,GREENPOINT AV,G,IND,8417
2016-09-03,GREENPOINT AV,G,IND,4994
2016-09-04,GREENPOINT AV,G,IND,4006
2016-09-05,GREENPOINT AV,G,IND,3830
2016-09-06,GREENPOINT AV,G,IND,8606
2016-09-07,GREENPOINT AV,G,IND,9165
2016-09-08,GREENPOINT AV,G,IND,9572
2016-09-09,GREENPOINT AV,G,IND,9310
2016-09-10,GREENPOINT AV,G,IND,6367
2016-09-11,GREENPOINT AV,G,IND,4740
2016-09-12,GREENPOINT AV,G,IND,8765
2016-09-13,GREENPOINT AV,G,IND,9273
2016-09-14,GREENPOINT AV,G,IND,9446
2016-09-15,GREENPOINT AV,G,IND,9679
2016-09-16,GREENPOINT AV,G,IND,9730
2016-09-17,GREENPOINT AV,G,IND,6553
2016-09-18,GREENPOINT AV,G,IND,5143
2016-09-19,GREENPOINT AV,G,IND,9310
2016-09-20,GREENPOINT AV,G,IND,9410
2016-09-21,GREENPOINT AV,G,IND,9710
2016-09-22,GREENPOINT AV,G,IND,9705
2016-09-23,GREENPOINT AV,G,IND,9674
2016-09-24,GREENPOINT AV,G,IND,6328
2016-09-25,GREENPOINT AV,G,IND,5194
2016-09-26,GREENPOINT AV,G,IND,9115
2016-09-27,GREENPOINT AV,G,IND,9490
2016-09-28,GREENPOINT AV,G,IND,9753
2016-09-29,GREENPOINT AV,G,IND,9938
2016-09-30,GREENPOINT AV,G,IND,10259
2016-10-01,GREENPOINT AV,G,IND,6101
2016-10-02,GREENPOINT AV,G,IND,4861
2016-10-03,GREENPOINT AV,G,IND,8402
2016-10-04,GREENPOINT AV,G,IND,9013
2016-10-05,GREENPOINT AV,G,IND,9718
2016-10-06,GREENPOINT AV,G,IND,9771
2016-10-07,GREENPOINT AV,G,IND,9710
2016-10-08,GREENPOINT AV,G,IND,6200
2016-10-09,GREENPOINT AV,G,IND,4559
2016-10-10,GREENPOINT AV,G,IND,7641
2016-10-11,GREENPOINT AV,G,IND,9326
2016-10-12,GREENPOINT AV,G,IND,9091
2016-10-13,GREENPOINT AV,G,IND,9774
2016-10-14,GREENPOINT AV,G,IND,9756
2016-10-15,GREENPOINT AV,G,IND,6082
2016-10-16,GREENPOINT AV,G,IND,4722
2016-10-17,GREENPOINT AV,G,IND,8690
2016-10-18,GREENPOINT AV,G,IND,9115
2016-10-19,GREENPOINT AV,G,IND,9558
2016-10-20,GREENPOINT AV,G,IND,9726
2016-10-21,GREENPOINT AV,G,IND,9834
2016-10-22,GREENPOINT AV,G,IND,6363
2016-10-23,GREENPOINT AV,G,IND,5100
2016-10-24,GREENPOINT AV,G,IND,9340
2016-10-25,GREENPOINT AV,G,IND,9734
2016-10-26,GREENPOINT AV,G,IND,9983
2016-10-27,GREENPOINT AV,G,IND,10191
2016-10-28,GREENPOINT AV,G,IND,10017
2016-07-31,NASSAU ST,G,IND,4016
2016-08-01,NASSAU ST,G,IND,8197
2016-08-02,NASSAU ST,G,IND,8702
2016-08-03,NASSAU ST,G,IND,8799
2016-08-04,NASSAU ST,G,IND,9024
2016-08-05,NASSAU ST,G,IND,8533
2016-08-06,NASSAU ST,G,IND,5284
2016-08-07,NASSAU ST,G,IND,4216
2016-08-08,NASSAU ST,G,IND,8178
2016-08-09,NASSAU ST,G,IND,8644
2016-08-10,NASSAU ST,G,IND,8718
2016-08-11,NASSAU ST,G,IND,8791
2016-08-12,NASSAU ST,G,IND,8339
2016-08-13,NASSAU ST,G,IND,5154
2016-08-14,NASSAU ST,G,IND,3955
2016-08-15,NASSAU ST,G,IND,7933
2016-08-16,NASSAU ST,G,IND,8410
2016-08-17,NASSAU ST,G,IND,8520
2016-08-18,NASSAU ST,G,IND,8619
2016-08-19,NASSAU ST,G,IND,8559
2016-08-20,NASSAU ST,G,IND,5297
2016-08-21,NASSAU ST,G,IND,4189
2016-08-22,NASSAU ST,G,IND,7899
2016-08-23,NASSAU ST,G,IND,8377
2016-08-24,NASSAU ST,G,IND,8395
2016-08-25,NASSAU ST,G,IND,8407
2016-08-26,NASSAU ST,G,IND,8449
2016-08-27,NASSAU ST,G,IND,5626
2016-08-28,NASSAU ST,G,IND,4375
2016-08-29,NASSAU ST,G,IND,7924
2016-08-30,NASSAU ST,G,IND,8434
2016-08-31,NASSAU ST,G,IND,8583
2016-09-01,NASSAU ST,G,IND,8659
2016-09-02,NASSAU ST,G,IND,8215
2016-09-03,NASSAU ST,G,IND,5056
2016-09-04,NASSAU ST,G,IND,4011
2016-09-05,NASSAU ST,G,IND,3895
2016-09-06,NASSAU ST,G,IND,8515
2016-09-07,NASSAU ST,G,IND,8831
2016-09-08,NASSAU ST,G,IND,9613
2016-09-09,NASSAU ST,G,IND,9595
2016-09-10,NASSAU ST,G,IND,5862
2016-09-11,NASSAU ST,G,IND,4771
2016-09-12,NASSAU ST,G,IND,8575
2016-09-13,NASSAU ST,G,IND,9489
2016-09-14,NASSAU ST,G,IND,9592
2016-09-15,NASSAU ST,G,IND,9859
2016-09-16,NASSAU ST,G,IND,9751
2016-09-17,NASSAU ST,G,IND,6473
2016-09-18,NASSAU ST,G,IND,5132
2016-09-19,NASSAU ST,G,IND,9516
2016-09-20,NASSAU ST,G,IND,9685
2016-09-21,NASSAU ST,G,IND,9621
2016-09-22,NASSAU ST,G,IND,9955
2016-09-23,NASSAU ST,G,IND,9893
2016-09-24,NASSAU ST,G,IND,6340
2016-09-25,NASSAU ST,G,IND,4880
2016-09-26,NASSAU ST,G,IND,9293
2016-09-27,NASSAU ST,G,IND,9697
2016-09-28,NASSAU ST,G,IND,9802
2016-09-29,NASSAU ST,G,IND,10074
2016-09-30,NASSAU ST,G,IND,9799
2016-10-01,NASSAU ST,G,IND,5952
2016-10-02,NASSAU ST,G,IND,4808
2016-10-03,NASSAU ST,G,IND,8223
2016-10-04,NASSAU ST,G,IND,8857
2016-10-05,NASSAU ST,G,IND,9879
2016-10-06,NASSAU ST,G,IND,11188
2016-10-07,NASSAU ST,G,IND,10043
2016-10-08,NASSAU ST,G,IND,6054
2016-10-09,NASSAU ST,G,IND,4557
2016-10-10,NASSAU ST,G,IND,7364
2016-10-11,NASSAU ST,G,IND,9375
2016-10-12,NASSAU ST,G,IND,8530
2016-10-13,NASSAU ST,G,IND,9731
2016-10-14,NASSAU ST,G,IND,9712
2016-10-15,NASSAU ST,G,IND,5983
2016-10-16,NASSAU ST,G,IND,4504
2016-10-17,NASSAU ST,G,IND,8862
2016-10-18,NASSAU ST,G,IND,9453
2016-10-19,NASSAU ST,G,IND,9631
2016-10-20,NASSAU ST,G,IND,9716
2016-10-21,NASSAU ST,G,IND,9647
2016-10-22,NASSAU ST,G,IND,5815
2016-10-23,NASSAU ST,G,IND,4808
2016-10-24,NASSAU ST,G,IND,9226
2016-10-25,NASSAU ST,G,IND,9801
2016-10-26,NASSAU ST,G,IND,9923
2016-10-27,NASSAU ST,G,IND,9907
2016-10-28,NASSAU ST,G,IND,9765
2016-07-31,METROPOLITAN AV,GL,IND,6781
2016-08-01,METROPOLITAN AV,GL,IND,8224
2016-08-02,METROPOLITAN AV,GL,IND,8760
2016-08-03,METROPOLITAN AV,GL,IND,8739
2016-08-04,METROPOLITAN AV,GL,IND,9362
2016-08-05,METROPOLITAN AV,GL,IND,8824
2016-08-06,METROPOLITAN AV,GL,IND,7832
2016-08-07,METROPOLITAN AV,GL,IND,7085
2016-08-08,METROPOLITAN AV,GL,IND,8028
2016-08-09,METROPOLITAN AV,GL,IND,8606
2016-08-10,METROPOLITAN AV,GL,IND,8330
2016-08-11,METROPOLITAN AV,GL,IND,8652
2016-08-12,METROPOLITAN AV,GL,IND,8414
2016-08-13,METROPOLITAN AV,GL,IND,7410
2016-08-14,METROPOLITAN AV,GL,IND,6714
2016-08-15,METROPOLITAN AV,GL,IND,7755
2016-08-16,METROPOLITAN AV,GL,IND,8354
2016-08-17,METROPOLITAN AV,GL,IND,8438
2016-08-18,METROPOLITAN AV,GL,IND,8419
2016-08-19,METROPOLITAN AV,GL,IND,8552
2016-08-20,METROPOLITAN AV,GL,IND,7874
2016-08-21,METROPOLITAN AV,GL,IND,6844
2016-08-22,METROPOLITAN AV,GL,IND,7709
2016-08-23,METROPOLITAN AV,GL,IND,8349
2016-08-24,METROPOLITAN AV,GL,IND,8433
2016-08-25,METROPOLITAN AV,GL,IND,8400
2016-08-26,METROPOLITAN AV,GL,IND,8679
2016-08-27,METROPOLITAN AV,GL,IND,7923
2016-08-28,METROPOLITAN AV,GL,IND,7341
2016-08-29,METROPOLITAN AV,GL,IND,7933
2016-08-30,METROPOLITAN AV,GL,IND,8094
2016-08-31,METROPOLITAN AV,GL,IND,8700
2016-09-01,METROPOLITAN AV,GL,IND,8445
2016-09-02,METROPOLITAN AV,GL,IND,8463
2016-09-03,METROPOLITAN AV,GL,IND,7130
2016-09-04,METROPOLITAN AV,GL,IND,6564
2016-09-05,METROPOLITAN AV,GL,IND,5985
2016-09-06,METROPOLITAN AV,GL,IND,8139
2016-09-07,METROPOLITAN AV,GL,IND,8590
2016-09-08,METROPOLITAN AV,GL,IND,9046
2016-09-09,METROPOLITAN AV,GL,IND,9492
2016-09-10,METROPOLITAN AV,GL,IND,8511
2016-09-11,METROPOLITAN AV,GL,IND,8219
2016-09-12,METROPOLITAN AV,GL,IND,8501
2016-09-13,METROPOLITAN AV,GL,IND,8928
2016-09-14,METROPOLITAN AV,GL,IND,9968
2016-09-15,METROPOLITAN AV,GL,IND,9350
2016-09-16,METROPOLITAN AV,GL,IND,9778
2016-09-17,METROPOLITAN AV,GL,IND,9473
2016-09-18,METROPOLITAN AV,GL,IND,8531
2016-09-19,METROPOLITAN AV,GL,IND,8911
2016-09-20,METROPOLITAN AV,GL,IND,9003
2016-09-21,METROPOLITAN AV,GL,IND,9371
